date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:28%20GMT	https://livpower.in/blogs	C:/My%20Web%20Sites/LivPower/livpower.in/blogs	(from https://livpower.in/)
01:40:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:29%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/)
01:40:30	84359/84359	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214987-6672a48c-e790e4163eed93a9;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/js/jquery.min.js	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/js/jquery.min.js	(from https://livpower.in/)
01:40:30	80721/80721	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b51-666c85a8-a9146762a11ca3ef;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/js/bootstrap.bundle.min.js	(from https://livpower.in/)
01:40:30	47455/47455	---M-Z	200	added ('OK')	text/html	etag:%2262-1768421429;gz%22	https://livpower.in/cool-comfort-every-day-silent-stylish-and-efficient/	C:/My%20Web%20Sites/LivPower/livpower.in/cool-comfort-every-day-silent-stylish-and-efficient/index.html	(from https://livpower.in/)
01:40:30	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-6672ad3d-8319c71e2b6f9236;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/css/slick-1.8.1/slick/slick.min.js	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/css/slick-1.8.1/slick/slick.min.js	(from https://livpower.in/)
01:40:30	968/968	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c8-67569575-ef51cd91770a4755;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/js/main.js	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/js/main.js	(from https://livpower.in/)
01:40:31	14690/14690	---M-Z	200	added ('OK')	application/javascript	etag:W/%223962-hQ7i5cn7phCEATfGxOkrWrvEKP4%22	https://cdn.jsdelivr.net/npm/aos@2.3.4/dist/aos.js	C:/My%20Web%20Sites/LivPower/cdn.jsdelivr.net/npm/aos@2.3.4/dist/aos.js	(from https://livpower.in/)
01:40:31	47499/47499	---M-Z	200	added ('OK')	text/html	etag:%2263-1768421430;gz%22	https://livpower.in/safety-in-every-strand-durable-reliable-and-built-to-last/	C:/My%20Web%20Sites/LivPower/livpower.in/safety-in-every-strand-durable-reliable-and-built-to-last/index.html	(from https://livpower.in/)
01:40:31	61371/61371	---MCZ	200	added ('OK')	text/html	etag:%2232-1768396698;gz%22	https://livpower.in/blogs/	C:/My%20Web%20Sites/LivPower/livpower.in/blogs/index.html	(from https://livpower.in/)
01:40:31	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Wed,%2014%20Jan%202026%2020:10:30%20GMT	https://livpower.in/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/LivPower/livpower.in/wp-admin/admin-ajax.php	(from https://livpower.in/)
01:40:31	8171/8171	---M-Z	200	added ('OK')	application/x-javascript	etag:%221feb-661f397a-4586eae868625338;gz%22	https://livpower.in/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/LivPower/livpower.in/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://livpower.in/)
01:40:31	6625/6625	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219e1-661f397a-af3803d69edd11f;gz%22	https://livpower.in/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/My%20Web%20Sites/LivPower/livpower.in/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://livpower.in/)
01:40:32	38590/38590	---M-Z	200	added ('OK')	application/x-javascript	etag:%2296be-661f397a-22ffcf88e74a82ef;gz%22	https://livpower.in/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/LivPower/livpower.in/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://livpower.in/)
01:40:32	4307/4307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210d3-661f397a-bf7dc9c937c5956;gz%22	https://livpower.in/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/My%20Web%20Sites/LivPower/livpower.in/wp-includes/js/dist/hooks.min2757.js	(from https://livpower.in/)
01:40:32	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-661f397a-4bafb12a1196db1f;gz%22	https://livpower.in/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/LivPower/livpower.in/wp-includes/js/dist/i18n.minc33c.js	(from https://livpower.in/)
01:40:32	12512/12512	---M-Z	200	added ('OK')	application/x-javascript	etag:%2230e0-68e55d84-3cb9a39ff354aac4;gz%22	https://livpower.in/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.2	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/plugins/contact-form-7/includes/swv/js/index658f.js	(from https://livpower.in/)
01:40:33	13452/13452	---M-Z	200	added ('OK')	application/x-javascript	etag:%22348c-68e55d84-25f41b44e39ae2c0;gz%22	https://livpower.in/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.2	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/plugins/contact-form-7/includes/js/index658f.js	(from https://livpower.in/)
01:40:33	2837/2837	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b15-6927666b-3f9599857b52952b;gz%22	https://livpower.in/wp-content/plugins/hostinger-reach/frontend/dist/blocks/subscription-view.js?ver=1764189803	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/plugins/hostinger-reach/frontend/dist/blocks/subscription-view79a5.js	(from https://livpower.in/)
01:40:33	3943/3943	---M--	200	added ('OK')	image/png	etag:%22f67-68ee8df3-48db5a9e10ad57cc;;;%22	https://livpower.in/wp-content/plugins/instagram-feed/img/sbi-sprite.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/plugins/instagram-feed/img/sbi-sprite.png	(from https://livpower.in/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=6.9.1)
01:40:34	1496/1496	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:33%20GMT	https://livpower.in/wp-json/wp/v2/pages/22	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/pages/22.json	(from https://livpower.in/about-us/)
01:40:34	2118/2118	---M-Z	200	added ('OK')	application/json	etag:%2264-1768421433;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fabout-us%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed6e4f.json	(from https://livpower.in/about-us/)
01:40:34	2275/2275	---M-Z	200	added ('OK')	text/xml	etag:%2265-1768421434;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed28f9	(from https://livpower.in/about-us/)
01:40:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:34%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/about-us/)
01:40:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:34%20GMT	https://livpower.in/?p=22	C:/My%20Web%20Sites/LivPower/livpower.in/index0345.html	(from https://livpower.in/about-us/)
01:40:35	1242004/1242004	---M--	200	added ('OK')	image/png	etag:%2212f394-68e66577-aa7bfda5f79b2510;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/about-banner.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/about-banner.png	(from https://livpower.in/about-us/)
01:40:35	1418/1418	---M-Z	200	added ('OK')	image/svg+xml	etag:%2258a-68e66b48-dc621007211b9298;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/i1.svg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/i1.svg	(from https://livpower.in/about-us/)
01:40:36	1426/1426	---M-Z	200	added ('OK')	image/svg+xml	etag:%22592-68e66b4d-c20afd7a00ad415a;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/i2.svg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/i2.svg	(from https://livpower.in/about-us/)
01:40:36	1120434/1120434	---M--	200	added ('OK')	image/png	etag:%221118b2-68e66597-1f2a3799f01d9c43;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/aboy-ct.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/aboy-ct.png	(from https://livpower.in/about-us/)
01:40:36	301535/301535	---M--	200	added ('OK')	image/png	etag:%22499df-68e66d38-c2cc77639318d844;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/young-woman-using-home.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/young-woman-using-home.png	(from https://livpower.in/about-us/)
01:40:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:36%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/about-us/)
01:40:37	3519/3519	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dbf-68e69d0a-ba10db6cd947c596;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/delivery-truck.svg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/delivery-truck.svg	(from https://livpower.in/about-us/)
01:40:37	1006296/1006296	---M--	200	added ('OK')	image/png	etag:%22f5ad8-68e66b0a-17d6a3d3a0dfc1a5;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/hc0wra.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/hc0wra.png	(from https://livpower.in/about-us/)
01:40:37	701/701	---M-Z	200	added ('OK')	image/svg+xml	etag:%222bd-68e69f4c-c6b0310febf52258;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/headphones.svg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/headphones.svg	(from https://livpower.in/about-us/)
01:40:37	1684/1684	---M-Z	200	added ('OK')	image/svg+xml	etag:%22694-68e69f57-11a626a8ac92d399;gz%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/shopping-bag.svg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/shopping-bag.svg	(from https://livpower.in/about-us/)
01:40:37	1971/1971	---M--	200	added ('OK')	image/png	etag:%227b3-68f73c12-de83b1f3d2a95cff;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/pack.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/pack.png	(from https://livpower.in/about-us/)
01:40:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:37%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/about-us/)
01:40:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:37%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/about-us/)
01:40:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:37%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/about-us/)
01:40:38	1510/1510	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:38%20GMT	https://livpower.in/wp-json/wp/v2/pages/362	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/pages/362.json	(from https://livpower.in/categories/)
01:40:39	2104/2104	---M-Z	200	added ('OK')	application/json	etag:%2266-1768421438;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fcategories%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed0f7c.json	(from https://livpower.in/categories/)
01:40:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:38%20GMT	https://livpower.in/?p=362	C:/My%20Web%20Sites/LivPower/livpower.in/indexe4db.html	(from https://livpower.in/categories/)
01:40:39	2261/2261	---M-Z	200	added ('OK')	text/xml	etag:%2267-1768421438;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fcategories%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed2003	(from https://livpower.in/categories/)
01:40:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:38%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/categories/)
01:40:40	6694/6694	---M--	200	added ('OK')	image/jpeg	etag:%221a26-68f739a4-a1078075a4f3458e;;;%22	https://livpower.in/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-21-at-13.06.49-280x300.jpeg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-21-at-13.06.49-280x300.jpg	(from https://livpower.in/categories/)
01:40:40	33874/33874	---M--	200	added ('OK')	image/png	etag:%228452-68f5254d-cd727e5920615f3b;;;%22	https://livpower.in/wp-content/uploads/2025/10/4d9b667477629596b43154fd39349198bed77c73-1-300x300.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/4d9b667477629596b43154fd39349198bed77c73-1-300x300.png	(from https://livpower.in/categories/)
01:40:40	47564/47564	---M-Z	200	added ('OK')	text/html	etag:%2268-1768421439;gz%22	https://livpower.in/bright-power-even-in-the-dark-efficient-reliable-and-always-on/	C:/My%20Web%20Sites/LivPower/livpower.in/bright-power-even-in-the-dark-efficient-reliable-and-always-on/index.html	(from https://livpower.in/categories/)
01:40:40	1185808/1185808	---M--	200	added ('OK')	image/png	etag:%22121810-68ee8b81-af16a278827c29f1;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/categ-banner.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/categ-banner.png	(from https://livpower.in/categories/)
01:40:40	3358/3358	---M--	200	added ('OK')	image/jpeg	etag:%22d1e-6901cec1-24cd522f655186ed;;;%22	https://livpower.in/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-29-at-12.55.48-PM-300x300.jpeg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-29-at-12.55.48-PM-300x300.jpg	(from https://livpower.in/categories/)
01:40:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:40%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/categories/)
01:40:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:40%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/categories/)
01:40:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:40%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/categories/)
01:40:41	47486/47486	---M-Z	200	added ('OK')	text/html	etag:%2269-1768421440;gz%22	https://livpower.in/fresh-breeze-every-moment-powerful-eco-friendly-and-refreshing/	C:/My%20Web%20Sites/LivPower/livpower.in/fresh-breeze-every-moment-powerful-eco-friendly-and-refreshing/index.html	(from https://livpower.in/categories/)
01:40:41	48039/48039	---M-Z	200	added ('OK')	text/html	etag:%2270-1768421441;gz%22	https://livpower.in/smart-air-smarter-savings-efficient-silent-and-long-lasting/	C:/My%20Web%20Sites/LivPower/livpower.in/smart-air-smarter-savings-efficient-silent-and-long-lasting/index.html	(from https://livpower.in/categories/)
01:40:42	1501/1501	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:41%20GMT	https://livpower.in/wp-json/wp/v2/pages/30	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/pages/30.json	(from https://livpower.in/contact-us/)
01:40:42	2128/2128	---M-Z	200	added ('OK')	application/json	etag:%2271-1768421441;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fcontact-us%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed9f3a.json	(from https://livpower.in/contact-us/)
01:40:42	2285/2285	---M-Z	200	added ('OK')	text/xml	etag:%2272-1768421441;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed55f5	(from https://livpower.in/contact-us/)
01:40:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:41%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/contact-us/)
01:40:43	653883/653883	---M--	200	added ('OK')	image/png	etag:%229fa3b-68ee8b98-f7c6e45322fdc6b2;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/contact-us-banner.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/contact-us-banner.png	(from https://livpower.in/contact-us/)
01:40:43	38872/38872	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jan%202026%2020:10:42%20GMT	https://livpower.in/contact-us/mail-to:operations@pisceser1marine.com	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us/mail-to_operations@pisceser1marine.com	(from https://livpower.in/contact-us/)
01:40:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:42%20GMT	https://livpower.in/?p=30	C:/My%20Web%20Sites/LivPower/livpower.in/index5643.html	(from https://livpower.in/contact-us/)
01:40:43	38872/38872	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jan%202026%2020:10:42%20GMT	https://livpower.in/wp-content/themes/blankslate/assets/img/woodpecker/8.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/woodpecker/8.png	(from https://livpower.in/contact-us/)
01:40:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:43%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/contact-us/)
01:40:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:43%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/contact-us/)
01:40:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:43%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/contact-us/)
01:40:44	2450/2450	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:43%20GMT	https://livpower.in/wp-json/wp/v2/posts/399	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/399.json	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:45	2525/2525	---M-Z	200	added ('OK')	application/json	etag:%2273-1768421444;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fpower-that-protects-reliable-efficient-and-always-stable%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed6bb5.json	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:45	863/863	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/power-that-protects-reliable-efficient-and-always-stable/feed/index.html	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:45	2726/2726	---M-Z	200	added ('OK')	text/xml	etag:%2274-1768421444;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fpower-that-protects-reliable-efficient-and-always-stable%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed956b	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:44%20GMT	https://livpower.in/?p=399	C:/My%20Web%20Sites/LivPower/livpower.in/index0945.html	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:45	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2014%20Jan%202026%2020:10:44%20GMT	https://livpower.in/xmlrpc.php	C:/My%20Web%20Sites/LivPower/livpower.in/xmlrpc.php	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:44%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:46	587143/587143	---M--	200	added ('OK')	image/png	etag:%228f587-68f4cecf-34afe26bca140d1b;;;%22	https://livpower.in/wp-content/uploads/2025/10/eb752bc7849cccbe020b5589d6e703a5138dcda2-1.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/eb752bc7849cccbe020b5589d6e703a5138dcda2-1.png	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:45%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:46	114828/114828	---M--	200	added ('OK')	image/jpeg	etag:%221c08c-68f7407c-c8f6a1bd534271c8;;;%22	https://livpower.in/wp-content/uploads/2025/10/8ad9962e-3e50-41cc-8ea6-0a78389c1f74.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/8ad9962e-3e50-41cc-8ea6-0a78389c1f74.jpg	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:46	104888/104888	---M--	200	added ('OK')	image/jpeg	etag:%22199b8-68f7407c-bf873976dcf72ebb;;;%22	https://livpower.in/wp-content/uploads/2025/10/51700c56-302c-4a29-9ec1-46d8c31a7cf7.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/51700c56-302c-4a29-9ec1-46d8c31a7cf7.jpg	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:46	134811/134811	---M--	200	added ('OK')	image/jpeg	etag:%2220e9b-68f7407d-967cf5a75fbf14e1;;;%22	https://livpower.in/wp-content/uploads/2025/10/f6386801-af4b-49b7-9515-55f8ede5277e.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/f6386801-af4b-49b7-9515-55f8ede5277e.jpg	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:46%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:46%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:46%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:46%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:48	2384/2384	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:47%20GMT	https://livpower.in/wp-json/wp/v2/posts/442	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/442.json	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:47%20GMT	https://livpower.in/?p=442	C:/My%20Web%20Sites/LivPower/livpower.in/index6c6e.html	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:48	878/878	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/feed/index.html	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:48	2544/2544	---M-Z	200	added ('OK')	application/json	etag:%2275-1768421447;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fprecision-power-for-every-device-reliable-smart-and-efficient%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed0971.json	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:48	2745/2745	---M-Z	200	added ('OK')	text/xml	etag:%2276-1768421448;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fprecision-power-for-every-device-reliable-smart-and-efficient%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed22c4	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
